# lam,data uncert
22864.82376212859,0.06096531613681965
22865.43998453086,0.07368256092583569
22866.05620693302,0.07526855567011688
22866.67242933529,0.07365192239100297
22867.28865173745,0.07810700994902355
22867.90487413972,0.09981313741793246
22868.52109654188,0.1066220239778086
22869.13731894415,0.07899762581260801
22869.75354134631,0.08701733954507224
22870.36976374858,0.1001599965282402
22870.98598615074,0.1158079072873422
22871.60220855291,0.1304816671187717
22872.21843095518,0.09797739999476283
22872.83465335744,0.09262941799304632
22873.45087575961,0.1002011397035870
22874.06709816178,0.08505301038894302
22874.68332056405,0.1550312437201651
22875.29954296621,0.1599923691629498
22875.91576536847,0.1550312437201651
22876.53198777064,0.05623851111883526
22877.14821017291,0.1326954943604441
22877.76443257507,0.1057875487236382
22878.38065497734,0.09883912809693361
22878.99687737950,0.08051468385351561
22879.61309978177,0.07096308199941803
22880.22932218394,0.08405485069342895
22880.84554458620,0.1034589428363488
22881.46176698836,0.08468673829101860
22882.07798939063,0.07629682609377113
22882.69421179280,0.08251919068494436
22883.31043419506,0.07913866605951016
22883.92665659723,0.07096256706605950
22884.54287899940,0.04177708405779675
22885.15910140166,0.05388849687716493
22885.77532380382,0.09901335579879320
22886.39154620609,0.08438255428279927
22887.00776860826,0.08442019591130802
22887.62399101052,0.08603010931009306
22888.24021341269,0.07636282767700107
22888.85643581495,0.05944313450899465
22889.47265821712,0.05467042318209706
22890.08888061938,0.06521902613165199
22890.70510302155,0.04621765049510670
22891.32132542381,0.06857014806231397
22891.93754782598,0.04543550534349718
22892.55377022825,0.03346522288436891
22893.16999263042,0.02939802175199717
22893.78621503268,0.04934016776124802
22894.40243743485,0.07494046588072767
22895.01865983711,0.04225440153448878
22895.63488223928,0.03670989521648818
22896.25110464155,0.05566240367730870
22896.86732704371,0.03216094818054104
22897.48354944588,0.03505554306886177
22898.09977184814,0.04351047847595797
22898.71599425031,0.04938393709672331
22899.33221665257,0.03103612775216188
22899.94843905474,0.03526764411924144
22900.56466145700,0.04171621893481817
22901.18088385917,0.04643577626578121
22901.79710626143,0.04341004072437613
22902.41332866360,0.04052602771657326
22903.02955106587,0.04285168561038500
22903.64577346804,0.03601963992270886
22904.26199587030,0.03142285557775402
22904.87821827246,0.04909355330251267
22905.49444067473,0.05814735620558258
22906.11066307690,0.04177372411763233
22906.72688547916,0.02859101819250449
22907.34310788133,0.02577706186813001
22907.95933028359,0.04536298985328179
22908.57555268576,0.04270366801647473
22909.19177508802,0.05937845887916293
22909.80799749019,0.04863828784689982
22910.42421989235,0.01473465070107604
22911.04044229462,0.02590306606096300
22911.65666469678,0.04075195472762955
22912.27288709905,0.04487385465601144
22912.88910950122,0.04395541951773224
22913.50533190349,0.03368312980836605
22914.12155430565,0.05226392075099567
22914.73777670792,0.05407712983972948
22915.35399911008,0.05015472796777717
22915.97022151235,0.03573781689558383
22916.58644391451,0.05990206886478706
22917.20266631678,0.04911514188356916
22917.81888871894,0.04192302904493893
22918.43511112121,0.03848717483013037
22919.05133352337,0.03903501243027346
22919.66755592564,0.04062032488785459
22920.28377832781,0.04731597760218934
22920.90000073007,0.05103487781084945
22921.51622313224,0.06318492350544154
22922.13244553440,0.03885096237459986
22922.74866793667,0.05708594982030674
22923.36489033884,0.05765558197484975
22923.98111274110,0.06954115789649937
22924.59733514327,0.02378689593073639
22925.21355754554,0.03550483529751564
22925.82977994770,0.1121951477172096
22926.44600234996,0.1344349392455680
22927.06222475213,0.03256143760013997
22927.67844715440,0.05314531930746239
22928.29466955656,0.04631283592643150
22928.91089195883,0.04402191028765279
22929.52711436099,0.03506136181581319
22930.14333676326,0.02821340468735838
22930.75955916542,0.03742621901154324
22931.37578156769,0.01754419147190110
22931.99200396985,0.02795170268121802
22932.60822637212,0.009156287514751910
22933.22444877429,0.02540852406342805
22933.84067117646,0.03568871799984773
22934.45689357872,0.03329701990280415
22935.07311598089,0.01574502719052128
22935.68933838315,0.03387055267753804
22936.30556078532,0.02678200581064272
22936.92178318758,0.008770935848560455
22937.53800558975,0.04652361102341295
22938.15422799201,0.05574131721450387
22938.77045039418,0.02766749808730978
22939.38667279644,0.02913433725242646
22940.00289519861,0.02663673023686664
22940.61911760087,0.03938604250078531
22941.23534000304,0.03873647981566404
22941.85156240530,0.03277159477709119
22942.46778480747,0.03402751723855282
22943.08400720974,0.02438838958683861
22943.70022961191,0.02834161022029910
22944.31645201418,0.02084470832675327
22944.93267441634,0.07374567888225785
22945.54889681860,0.04269352382931164
22946.16511922077,0.03749561915493951
22946.78134162294,0.03898113752763696
22947.39756402520,0.02314025549242480
22948.01378642737,0.03415385613806885
22948.63000882963,0.04185814744176379
22949.24623123180,0.03020569472485595
22949.86245363406,0.03424223157572705
22950.47867603623,0.05992006578566778
22951.09489843849,0.03562321847664234
22951.71112084066,0.03641549494208099
22952.32734324292,0.03502050185381360
22952.94356564509,0.04147740571646460
22953.55978804736,0.04184118038760013
22954.17601044953,0.03405785968670436
22954.79223285179,0.03436992217530924
22955.40845525395,0.02925683989842143
22956.02467765622,0.03672795650403873
22956.64090005839,0.09683598583890496
22957.25712246065,0.03658322161028910
22957.87334486282,0.03666377006089760
22958.48956726508,0.02684705476715939
22959.10578966725,0.04407564358361570
22959.72201206941,0.05009484121817980
22960.33823447168,0.03731209690595839
22960.95445687384,0.08182059347075681
22961.57067927611,0.08578053398454615
22962.18690167827,0.04860464982525366
22962.80312408054,0.02541537267709653
22963.41934648271,0.01559004512293685
22964.03556888498,0.01437902485033929
22964.65179128714,0.04055065440444509
22965.26801368941,0.02894696587659032
22965.88423609157,0.03224141939114576
22966.50045849384,0.02112721364057835
22967.11668089600,0.03583978657390730
22967.73290329827,0.03580208057872872
22968.34912570044,0.03794354681019326
22968.96534810270,0.03198100471840173
22969.58157050487,0.02957452803396827
22970.19779290713,0.03273073481509160
22970.81401530930,0.03023715715306231
22971.43023771156,0.03049413464563813
22972.04646011373,0.01464828350351612
22972.66268251589,0.02692464235095632
22973.27890491816,0.01630258415780669
22973.89512732033,0.03089909111212233
22974.51134972259,0.02210096549489794
22975.12757212475,0.02403372923614911
22975.74379452702,0.04524658916758544
22976.36001692919,0.03901660356270591
22976.97623933146,0.03611423318067134
22977.59246173362,0.04496655553388131
22978.20868413589,0.03576880301043354
22978.82490653805,0.04069972761174035
22979.44112894032,0.01229526333836534
22980.05735134248,0.02786278656353336
22980.67357374475,0.03045376387032915
22981.28979614691,0.01816249770215942
22981.90601854908,0.02418837659705049
22982.52224095134,0.02078581282387107
22983.13846335351,0.02954705633929054
22983.75468575578,0.03141498997070243
22984.37090815794,0.03731362883270003
22984.98713056021,0.03482024427068018
22985.60335296237,0.04431968337555838
22986.21957536464,0.03061361205815171
22986.83579776681,0.03307275355182913
22987.45202016907,0.02670163758670971
22988.06824257124,0.03091138514605730
22988.68446497350,0.02948451768289673
22989.30068737567,0.02402845116922415
22989.91690977793,0.04422019825068983
22990.53313218010,0.009998543411969756
22991.14935458236,0.02240538122312860
22991.76557698453,0.04890400633323673
22992.38179938680,0.03023718289973023
22992.99802178896,0.01638254043505287
22993.61424419123,0.02184362754897115
22994.23046659340,0.03396248115537012
22994.84668899567,0.01907974849371399
22995.46291139783,0.01696396456350628
22996.07913379999,0.01260458895616961
22996.69535620226,0.02515762278448291
22997.31157860443,0.04058400921274406
22997.92780100669,0.02617397250088713
22998.54402340886,0.03174942631373555
22999.16024581112,0.01617191981807897
22999.77646821329,0.01981319382294026
23000.39269061555,0.02588200528659900
23001.00891301771,0.03951361724036182
23001.62513541998,0.04338825904331019
23002.24135782215,0.03441136143733717
23002.85758022441,0.02051930906416240
23003.47380262658,0.02875763775399175
23004.09002502885,0.01890746466528286
23004.70624743102,0.03267669255911359
23005.32246983327,0.04737822017190201
23005.93869223544,0.03380981628789909
23006.55491463771,0.03082495358182756
23007.17113703988,0.02259736125252361
23007.78735944204,0.01384483298419731
23008.40358184430,0.01934575019339810
23009.01980424647,0.02540933508346773
23009.63602664874,0.01758066162701919
23010.25224905090,0.02568542947697909
23010.86847145317,0.01602392797083663
23011.48469385533,0.02013215641854947
23012.10091625760,0.01391936958784494
23012.71713865977,0.01091394688010059
23013.33336106203,0.02227543779010284
23013.94958346420,0.03482027001734810
23014.56580586647,0.02509243222129266
23015.18202826863,0.03588802295626787
23015.79825067089,0.02701718874881864
23016.41447307306,0.02596785755080039
23017.03069547533,0.02274839120658129
23017.64691787749,0.02500014329010961
23018.26314027976,0.03231546680810279
23018.87936268192,0.01510012465229473
23019.49558508409,0.02317050782723860
23020.11180748636,0.04180068087895152
23020.72802988852,0.02523711562170642
23021.34425229079,0.02508720564770355
23021.96047469295,0.03006407517792545
23022.57669709522,0.03317227729669957
23023.19291949739,0.03568195949951698
23023.80914189966,0.03516479905420847
23024.42536430182,0.02714347615499882
23025.04158670408,0.02426834574763064
23025.65780910625,0.03405604454661553
23026.27403150852,0.01957358245788096
23026.89025391068,0.03607087579188288
23027.50647631294,0.05137142538065256
23028.12269871511,0.02043847740020670
23028.73892111738,0.02674498210216421
23029.35514351954,0.01563938861201826
23029.97136592181,0.01314817964343821
23030.58758832397,0.02169944620858195
23031.20381072624,0.02480159786039330
23031.82003312840,0.02636757457036152
23032.43625553067,0.02432496267040133
23033.05247793284,0.02361517852899965
23033.66870033501,0.04162077603681411
23034.28492273726,0.04737218257827321
23034.90114513943,0.02101893602861286
23035.51736754170,0.02531143337867667
23036.13358994387,0.04078624928930784
23036.74981234613,0.03018189193035777
23037.36603474829,0.02943722105391548
23037.98225715056,0.05636496587835697
23038.59847955273,0.03881982177974258
23039.21470195499,0.04695146915101790
23039.83092435716,0.02648851954294692
23040.44714675942,0.02890878356805511
23041.06336916159,0.03347589487822450
23041.67959156385,0.02237187193482208
23042.29581396602,0.02562241450722863
23042.91203636829,0.01883160210823701
23043.52825877046,0.02162864287178368
23044.14448117263,0.03719125492004469
23044.76070357488,0.04108294101716050
23045.37692597705,0.02108941753206204
23045.99314837932,0.02381524301212362
23046.60937078149,0.01734886437567562
23047.22559318375,0.02661563084250076
23047.84181558591,0.01920395041979212
23048.45803798818,0.02462497571841653
23049.07426039035,0.01708559182279174
23049.69048279261,0.05179440451468541
23050.30670519478,0.02291047935451348
23050.92292759704,0.02685501048754872
23051.53914999920,0.03162419452094036
23052.15537240147,0.01607083839979898
23052.77159480364,0.01632619385229542
23053.38781720590,0.009104873993569199
23054.00403960807,0.02963747863704891
23054.62026201034,0.02090334636295620
23055.23648441250,0.02092629951741280
23055.85270681467,0.03025690484736204
23056.46892921694,0.02886401011253068
23057.08515161920,0.01841168682768743
23057.70137402137,0.02680174063160849
23058.31759642353,0.01769089598574711
23058.93381882580,0.02936922410392122
23059.55004122796,0.01299310746251604
23060.16626363023,0.01273158568305117
23060.78248603239,0.01379188496160617
23061.39870843466,0.01081313708916722
23062.01493083682,0.02271371044488411
23062.63115323909,0.03076519556556982
23063.24737564125,0.02606902908241814
23063.86359804352,0.02343069077997129
23064.47982044569,0.02509120925456614
23065.09604284796,0.01748411162229428
23065.71226525012,0.03021995837888731
23066.32848765239,0.02120886919790770
23066.94471005455,0.01133658229611662
23067.56093245681,0.03537252317104063
23068.17715485898,0.02717896793673570
23068.79337726115,0.02166510015356781
23069.40959966342,0.01634519489322528
23070.02582206558,0.03583477884699557
23070.64204446784,0.01820203171076078
23071.25826687001,0.04143291547428736
23071.87448927228,0.02020880424896709
23072.49071167444,0.02293833724921010
23073.10693407671,0.01894179784696304
23073.72315647887,0.01954369057641812
23074.33937888114,0.02280144221584414
23074.95560128331,0.02405542080387731
23075.57182368557,0.02758424623656898
23076.18804608774,0.04985140647293340
23076.80426849001,0.02396286153268103
23077.42049089217,0.02587027767935842
23078.03671329443,0.02682741005953136
23078.65293569660,0.03003960297006118
23079.26915809887,0.02530440453833270
23079.88538050103,0.02110140260598189
23080.50160290330,0.03059524181058605
23081.11782530546,0.02062722622277692
23081.73404770763,0.03403128912540407
23082.35027010989,0.01933064977265912
23082.96649251206,0.01542633493492530
23083.58271491433,0.02050558609015750
23084.19893731649,0.01584397163536336
23084.81515971875,0.03163220173466554
23085.43138212092,0.03101701085122635
23086.04760452319,0.02899933459915311
23086.66382692536,0.02307801292271214
23087.28004932762,0.02361401992894295
23087.89627172978,0.01741750499236806
23088.51249413205,0.02500325863692873
23089.12871653422,0.01954092280961602
23089.74493893648,0.01659519503879298
23090.36116133865,0.02269122073045019
23090.97738374092,0.01662319454016320
23091.59360614308,0.03179531974931479
23092.20982854534,0.01524120351919877
23092.82605094751,0.02114972910168020
23093.44227334968,0.01851740264619423
23094.05849575195,0.02997133568005369
23094.67471815411,0.03425318678292984
23095.29094055637,0.01871466074251420
23095.90716295854,0.01950052628763911
23096.52338536081,0.008428606864474417
23097.13960776298,0.03489371238760886
23097.75583016524,0.07644251361423403
23098.37205256740,0.01383211413024155
23098.98827496967,0.01826395244712436
23099.60449737183,0.02953689927879348
23100.22071977410,0.02272816719892492
23100.83694217627,0.01770424563306707
23101.45316457853,0.02531727787229602
23102.06938698070,0.03184968383864190
23102.68560938296,0.02951362429098780
23103.30183178513,0.01908325004055201
23103.91805418739,0.02003967438735697
23104.53427658956,0.009797553336133817
23105.15049899182,0.02320773750906053
23105.76672139399,0.01086070663282848
23106.38294379616,0.02113533671430921
23106.99916619842,0.01129908871094844
23107.61538860058,0.01546198119666973
23108.23161100286,0.009372116682647371
23108.84783340502,0.008914098908233154
23109.46405580729,0.03064261567957108
23110.08027820945,0.03625294335412613
23110.69650061172,0.01748420173563202
23111.31272301388,0.03567303827908040
23111.92894541615,0.02799666923675190
23112.54516781831,0.02937994759111267
23113.16139022058,0.02053599290497886
23113.77761262275,0.02484131209567015
23114.39383502501,0.02260155795939565
23115.01005742718,0.02891700962845767
23115.62627982944,0.06023647946115226
23116.24250223161,0.02253497707613735
23116.85872463388,0.02124343409959922
23117.47494703604,0.009568892028943718
23118.09116943820,0.02295932078357031
23118.70739184047,0.02764314173945117
23119.32361424264,0.02635851174325134
23119.93983664491,0.04043650655219233
23120.55605904707,0.05897981034632075
23121.17228144933,0.01139924067451629
23121.78850385150,0.01829930262218763
23122.40472625377,0.01672372240508278
23123.02094865593,0.02233614843307386
23123.63717105820,0.02881030256323570
23124.25339346036,0.01997296477075904
23124.86961586263,0.01570345919515371
23125.48583826480,0.02007859047592809
23126.10206066706,0.01729277525959743
23126.71828306923,0.02132547585694746
23127.33450547150,0.02531359609878251
23127.95072787366,0.01690309944052770
23128.56695027592,0.01742853743957462
23129.18317267809,0.02521720057406517
23129.79939508026,0.03381891773501116
23130.41561748252,0.02871636584530535
23131.03183988469,0.03229395546705008
23131.64806228695,0.02296498505051418
23132.26428468912,0.02497252998875828
23132.88050709138,0.04485849676859319
23133.49672949355,0.03633372352474597
23134.11295189582,0.01942329915719315
23134.72917429798,0.01725297091098284
23135.34539670025,0.06898726982939350
23135.96161910241,0.08214089489309820
23136.57784150468,0.02557680428499658
23137.19406390685,0.01661567651312862
23137.81028630911,0.01017789470074675
23138.42650871127,0.01839885211372600
23139.04273111354,0.01757529344675648
23139.65895351571,0.02609391323696924
23140.27517591797,0.02955914439988210
23140.89139832013,0.02994379961870614
23141.50762072240,0.007929167850699819
23142.12384312457,0.01882969685481044
23142.74006552684,0.01484222027967355
23143.35628792900,0.01178296901329497
23143.97251033117,0.01974590490631398
23144.58873273343,0.01466174901084175
23145.20495513560,0.01422852270297410
23145.82117753787,0.02200509777687308
23146.43739994003,0.03703647882580368
23147.05362234230,0.03117710363239421
23147.66984474447,0.03241970219320380
23148.28606714673,0.01616290848430465
23148.90228954889,0.01420712722192706
23149.51851195116,0.01249167179464374
23150.13473435332,0.01541477468102623
23150.75095675559,0.02800185719033912
23151.36717915775,0.01538018403266679
23151.98340156002,0.01828139581464466
23152.59962396219,0.009837764482101647
23153.21584636446,0.01092714719674658
23153.83206876662,0.02371354367381338
23154.44829116878,0.02931773076806794
23155.06451357105,0.01663790876088328
23155.68073597322,0.03668965833549784
23156.29695837549,0.02807003436700887
23156.91318077765,0.03333332270458072
23157.52940317991,0.03207201918952242
23158.14562558208,0.04863407826669381
23158.76184798435,0.02064454085695758
23159.37807038651,0.02354537931225052
23159.99429278878,0.01580640724685839
23160.61051519094,0.02251118715497314
23161.22673759321,0.006807295415798257
23161.84295999537,0.02157878444934374
23162.45918239764,0.02422739567229332
23163.07540479981,0.04167937545301514
23163.69162720207,0.03333883249151701
23164.30784960424,0.04783938161447006
23164.92407200650,0.01761502055536729
23165.54029440867,0.02770876999599619
23166.15651681084,0.03751868816940177
23166.77273921310,0.01920815999999812
23167.38896161526,0.04143820641454628
23168.00518401753,0.04395373311098305
23168.62140641970,0.01734034222859191
23169.23762882196,0.06493989363132530
23169.85385122412,0.02510772574204108
23170.47007362639,0.03502724748081038
23171.08629602856,0.03741807019114446
23171.70251843082,0.02113540108097903
23172.31874083299,0.05084636070829057
23172.93496323526,0.06656386471079827
23173.55118563742,0.02970394366030154
23174.16740803969,0.05081865729360151
23174.78363044185,0.02404207115655734
23175.39985284412,0.03186255717260522
23176.01607524629,0.04357825657927485
23176.63229764855,0.04236597471994889
23177.24852005071,0.02349078350291207
23177.86474245298,0.03468418600402184
23178.48096485515,0.06001992423722127
23179.09718725732,0.03972737895082277
23179.71340965958,0.02805801067308713
23180.32963206174,0.02422969999907275
23180.94585446401,0.02553281610284391
23181.56207686618,0.04124965069198552
23182.17829926844,0.01986386326541989
23182.79452167061,0.01311693606190923
23183.41074407287,0.01567499625376081
23184.02696647504,0.01656320480389413
23184.64318887730,0.01912515274260262
23185.25941127947,0.02249891886770609
23185.87563368174,0.03016699748296221
23186.49185608390,0.02937482400419527
23187.10807848617,0.02720983819157974
23187.72430088833,0.03478051716206937
23188.34052329060,0.03961677126540991
23188.95674569277,0.03604435672391843
23189.57296809504,0.02827087125017065
23190.18919049720,0.02569877912429905
23190.80541289946,0.03022875086598426
23191.42163530163,0.01861817510445911
23192.03785770379,0.03753501155686726
23192.65408010606,0.02436631181909152
23193.27030250823,0.02745042793002025
23193.88652491049,0.01309609413422261
23194.50274731266,0.03385587707681986
23195.11896971492,0.01494594073141603
23195.73519211709,0.01924351017506140
23196.35141451935,0.02572385637885960
23196.96763692152,0.02878302396856742
23197.58385932379,0.05337187711188287
23198.20008172595,0.1928610803714603
23198.81630412822,0.04998398893942164
23199.43252653039,0.03654666134183327
23200.04874893264,0.04905289931385651
23200.66497133481,0.05520931381513566
23201.28119373708,0.03974755146514330
23201.89741613925,0.03430088248526394
23202.51363854141,0.03495825928410095
23203.12986094368,0.04171405621471233
23203.74608334584,0.02491953047283129
23204.36230574811,0.03231424384137627
