# lam,data flux
22778.55262581879,1.033701683253378
22779.16884822095,1.029879204199649
22779.78507062322,1.002810702341652
22780.40129302538,1.017729351605066
22781.01751542765,1.024751369082039
22781.63373782982,1.001250325531958
22782.24996023209,0.9960494986107762
22782.86618263425,0.9945429323370488
22783.48240503652,1.013393998926238
22784.09862743868,1.021984117213283
22784.71484984095,0.9866649668848547
22785.33107224311,0.9538906172142952
22785.94729464538,0.9469182908064209
22786.56351704754,0.9623190464267611
22787.17973944971,0.9545404631127637
22787.79596185197,0.9751066439858866
22788.41218425414,0.9826865917568299
22789.02840665640,0.9737678172537013
22789.64462905857,1.058321934458230
22790.26085146084,1.002928107147398
22790.87707386300,0.9398380858599339
22791.49329626526,0.9643669363936462
22792.10951866744,0.9983629654573247
22792.72574106970,0.9891871104749487
22793.34196347187,0.9562281571953553
22793.95818587413,0.9574257634539630
22794.57440827630,0.9426046940619911
22795.19063067856,0.9652893107721182
22795.80685308073,0.9433055183629544
22796.42307548299,0.9980375275747320
22797.03929788516,0.9829225599683775
22797.65552028743,0.9721358647071711
22798.27174268959,0.9696341897180788
22798.88796509176,0.9921280236188693
22799.50418749402,0.9756397287453078
22800.12040989629,0.9615058379202981
22800.73663229846,1.005315853130915
22801.35285470062,0.9628534185195785
22801.96907710288,0.9466363647926241
22802.58529950506,0.9729826726152784
22803.20152190732,0.9645883577378154
22803.81774430949,0.9735402167092297
22804.43396671175,0.9639146961715147
22805.05018911392,0.9366438255036149
22805.66641151618,0.9084937061260202
22806.28263391835,0.9102944280808096
22806.89885632061,0.9352231243674227
22807.51507872278,0.9001864149861494
22808.13130112504,0.8879721957217500
22808.74752352721,0.9162680412398095
22809.36374592947,0.9498736220843805
22809.97996833164,0.9346202661379204
22810.59619073390,0.8180056256310988
22811.21241313607,0.8650082276646190
22811.82863553823,0.9248638237937985
22812.44485794050,0.9735479407096077
22813.06108034267,0.9735210354416243
22813.67730274494,0.9677165778909024
22814.29352514710,0.9605082832714803
22814.90974754937,0.9901159215204022
22815.52596995153,1.031929797566666
22816.14219235380,1.032483865860447
22816.75841475596,1.020219183126912
22817.37463715823,1.024429020799597
22817.99085956040,1.031048875323556
22818.60708196266,1.043301457123166
22819.22330436482,1.054588152675508
22819.83952676709,1.030130749145292
22820.45574916925,1.010720851128755
22821.07197157152,1.024494674802810
22821.68819397368,1.031952840834460
22822.30441637596,1.024768490616210
22822.92063877812,1.023693181030254
22823.53686118029,1.030139245545708
22824.15308358256,1.035462497872881
22824.76930598472,1.010107694232082
22825.38552838699,1.012224714002350
22826.00175078915,1.024577450340195
22826.61797319142,1.012317530740225
22827.23419559358,1.025804021600220
22827.85041799585,1.039081578249989
22828.46664039801,1.042699113827022
22829.08286280028,1.033886158129072
22829.69908520244,0.9835846355341112
22830.31530760471,0.9612277739066903
22830.93153000687,1.022423355368112
22831.54775240914,0.9857703989077435
22832.16397481130,0.9220170147211496
22832.78019721357,0.9388366692109270
22833.39641961574,0.9470915658815672
22834.01264201801,0.9705142108278114
22834.62886442017,0.9597724435021369
22835.24508682244,0.9436875989149858
22835.86130922460,0.9538902310142765
22836.47753162677,0.9414128808036668
22837.09375402903,0.9755721437420004
22837.70997643120,0.9344907603982494
22838.32619883346,0.9388978175472528
22838.94242123563,0.9800695716954263
22839.55864363789,0.9662468293523100
22840.17486604006,0.9747329311009315
22840.79108844233,1.031734122890424
22841.40731084449,1.011759729179595
22842.02353324676,0.9150950230490718
22842.63975564892,0.8961477926551762
22843.25597805119,0.9481985438690732
22843.87220045336,0.9191772859821805
22844.48842285562,0.9228212118938384
22845.10464525779,0.9357882637284126
22845.72086766005,0.9222604494663960
22846.33709006222,0.8910351480716431
22846.95331246448,0.8963217113970207
22847.56953486665,0.9116924721492263
22848.18575726892,0.9180981143960354
22848.80197967108,0.9395647849798925
22849.41820207325,0.9584538279042738
22850.03442447551,0.9255022124250396
22850.65064687768,0.9691448742941329
22851.26686927995,0.9649128944870307
22851.88309168211,0.9859036379142639
22852.49931408438,0.9868860020290049
22853.11553648654,0.9992736251018901
22853.73175888881,1.069537955407113
22854.34798129098,1.068249978344083
22854.96420369324,1.076468314746267
22855.58042609541,1.006027748499086
22856.19664849767,0.9684609140606616
22856.81287089984,1.026913702987858
22857.42909330210,1.031995580303219
22858.04531570427,1.061097296527382
22858.66153810653,1.064603091565613
22859.27776050870,1.052414490235801
22859.89398291086,1.034428382955607
22860.51020531313,1.044060597626983
22861.12642771529,1.074756418795825
22861.74265011756,1.099629759746396
22862.35887251973,1.088497286734934
22862.97509492200,1.060110941679113
22863.59131732416,1.076357475340843
22864.20753972643,1.062662822670662
22864.82376212859,1.075807397780590
22865.43998453086,1.091597829220000
22866.05620693302,1.082348724967372
22866.67242933529,1.065919261230023
22867.28865173745,1.083583406427795
22867.90487413972,1.083583921361153
22868.52109654188,1.086585982841400
22869.13731894415,1.084460981604074
22869.75354134631,1.065735687487706
22870.36976374858,1.079477199093514
22870.98598615074,1.093947985068344
22871.60220855291,1.082618807513923
22872.21843095518,1.066313313982641
22872.83465335744,1.087637991692882
22873.45087575961,1.086792728584851
22874.06709816178,1.064129996542461
22874.68332056405,1.043444737330178
22875.29954296621,1.021624951195707
22875.91576536847,1.001297956867622
22876.53198777064,0.9813728680258730
22877.14821017291,1.080034228254107
22877.76443257507,1.112690143252204
22878.38065497734,1.082118163556089
22878.99687737950,1.079967158184158
22879.61309978177,1.085031656498668
22880.22932218394,1.089685752926428
22880.84554458620,1.080869836361666
22881.46176698836,1.099581227277354
22882.07798939063,1.095629757417312
22882.69421179280,1.094659236769818
22883.31043419506,1.063754738857430
22883.92665659723,1.118032963047001
22884.54287899940,1.108398431175512
22885.15910140166,1.102190265871700
22885.77532380382,1.100506176322618
22886.39154620609,1.100091011302301
22887.00776860826,1.093058695158158
22887.62399101052,1.086912708057389
22888.24021341269,1.088605551473566
22888.85643581495,1.080172616594213
22889.47265821712,1.068027269666517
22890.08888061938,1.065792458890485
22890.70510302155,1.040700013795858
22891.32132542381,1.043131529114850
22891.93754782598,1.025818568467598
22892.55377022825,1.036685335866057
22893.16999263042,1.002243889447247
22893.78621503268,1.032302480584904
22894.40243743485,1.048718427321592
22895.01865983711,1.047256531516717
22895.63488223928,1.073084558914008
22896.25110464155,1.046298498003167
22896.86732704371,0.9734856337732253
22897.48354944588,0.9884423881051705
22898.09977184814,0.9970201479916108
22898.71599425031,1.003657767716439
22899.33221665257,1.035527379476056
22899.94843905474,1.093538098114952
22900.56466145700,1.099779219153710
22901.18088385917,0.9685770315330108
22901.79710626143,0.9132765358934130
22902.41332866360,0.9545609317137654
22903.02955106587,0.9967518677118151
22903.64577346804,1.003475481307518
22904.26199587030,0.9908206078215545
22904.87821827246,0.9377229970897600
22905.49444067473,0.9589875563303931
22906.11066307690,0.9854443173584525
22906.72688547916,0.9791403744499538
22907.34310788133,0.9783198281431317
22907.95933028359,0.9742760564785731
22908.57555268576,0.9688921707484329
22909.19177508802,0.9629524144577565
22909.80799749019,0.9900833519854750
22910.42421989235,0.9825268336823451
22911.04044229462,0.9943843328626206
22911.65666469678,1.007053753215963
22912.27288709905,0.9990081769555663
22912.88910950122,0.9826098666864085
22913.50533190349,0.9841520920952144
22914.12155430565,0.9814237176950280
22914.73777670792,0.9695139527788613
22915.35399911008,0.9377098662891175
22915.97022151235,0.9435347924408412
22916.58644391451,0.9594027213507103
22917.20266631678,0.9355629803840545
22917.81888871894,0.9356888815902157
22918.43511112121,0.9108223635066454
22919.05133352337,0.9424133963192962
22919.66755592564,0.9333913776777818
22920.28377832781,0.9274968067893166
22920.90000073007,0.9917964065359742
22921.51622313224,0.9463919001806608
22922.13244553440,0.9312648316403807
22922.74866793667,0.9513710482909942
22923.36489033884,0.9418803115598751
22923.98111274110,0.9558478789100787
22924.59733514327,0.9420005484990925
22925.21355754554,0.9360035058722792
22925.82977994770,0.9499760938227286
22926.44600234996,1.008523887954574
22927.06222475213,0.9542103908299443
22927.67844715440,0.9503108005057750
22928.29466955656,0.9636483468918137
22928.91089195883,0.9905948095438378
22929.52711436099,1.017194207112211
22930.14333676326,0.9656904438584153
22930.75955916542,0.9673211090715492
22931.37578156769,1.017233342047459
22931.99200396985,0.9691842666960607
22932.60822637212,0.9701205442752130
22933.22444877429,0.9777310018476494
22933.84067117646,0.9515956879686540
22934.45689357872,0.9055548527155336
22935.07311598089,0.8751134086258073
22935.68933838315,0.8809642101787972
22936.30556078532,0.8442804864502564
22936.92178318758,0.7949886194380389
22937.53800558975,0.7941553285305930
22938.15422799201,0.7644879580120812
22938.77045039418,0.6888569922442290
22939.38667279644,0.7471516966303557
22940.00289519861,0.7421219563175465
22940.61911760087,0.6691242310118916
22941.23534000304,0.6753620049838189
22941.85156240530,0.7035983756989679
22942.46778480747,0.6432631191463151
22943.08400720974,0.5922191913816893
22943.70022961191,0.6191252317650687
22944.31645201418,0.6371560095141154
22944.93267441634,0.7777539286612839
22945.54889681860,0.6524097516605946
22946.16511922077,0.6491108310991538
22946.78134162294,0.7120362024452269
22947.39756402520,0.7097889045352498
22948.01378642737,0.6752162788433541
22948.63000882963,0.6934277982012459
22949.24623123180,0.6930134055809666
22949.86245363406,0.6832968705721308
22950.47867603623,0.7258182650530189
22951.09489843849,0.6515680930860726
22951.71112084066,0.6560947435075952
22952.32734324292,0.7157550511605510
22952.94356564509,0.7198953728298345
22953.55978804736,0.7328057819949702
22954.17601044953,0.6877975168590477
22954.79223285179,0.6735263962939890
22955.40845525395,0.6989370702041888
22956.02467765622,0.7304507342797202
22956.64090005839,0.8060761645139682
22957.25712246065,0.8583976419411139
22957.87334486282,0.7298510943837087
22958.48956726508,0.6726031207821395
22959.10578966725,0.6623484804136371
22959.72201206941,0.6887563227726359
22960.33823447168,0.7227698595705045
22960.95445687384,0.7371596722747050
22961.57067927611,0.7778921882680500
22962.18690167827,0.7265296454878321
22962.80312408054,0.7554670979706235
22963.41934648271,0.7671430831420164
22964.03556888498,0.7490277275888306
22964.65179128714,0.7221322433393011
22965.26801368941,0.7646085811513176
22965.88423609157,0.7654659451932748
22966.50045849384,0.7429390268241985
22967.11668089600,0.7276182146077707
22967.73290329827,0.7069435115293369
22968.34912570044,0.7875207984059162
22968.96534810270,0.8241093881964681
22969.58157050487,0.7835292924772488
22970.19779290713,0.7210260377518330
22970.81401530930,0.7844431704553049
22971.43023771156,0.7857154420508999
22972.04646011373,0.7445003047672700
22972.66268251589,0.7803696613892911
22973.27890491816,0.7793863961411727
22973.89512732033,0.7634008049588789
22974.51134972259,0.7527026782353399
22975.12757212475,0.7695129351913241
22975.74379452702,0.8132771213330312
22976.36001692919,0.8061526321177104
22976.97623933146,0.8049346859914406
22977.59246173362,0.8750853447577673
22978.20868413589,0.8369864554266386
22978.82490653805,0.7952758235187605
22979.44112894032,0.7721067832515938
22980.05735134248,0.7662622896322459
22980.67357374475,0.7755084330180618
22981.28979614691,0.7645187252802537
22981.90601854908,0.7594754679667829
22982.52224095134,0.7752574030057771
22983.13846335351,0.7526381828321838
22983.75468575578,0.7241843815063942
22984.37090815794,0.7700185997494033
22984.98713056021,0.8222260194376341
22985.60335296237,0.7928431495997117
22986.21957536464,0.7259244700582164
22986.83579776681,0.6759281742115257
22987.45202016907,0.6468422921881373
22988.06824257124,0.6615195664397387
22988.68446497350,0.8281792927289719
22989.30068737567,0.8853080592580407
22989.91690977793,0.7960471936898427
22990.53313218010,0.7111615881357588
22991.14935458236,0.6944482673845184
22991.76557698453,0.7153310035397993
22992.38179938680,0.7530261851178381
22992.99802178896,0.7796438628204391
22993.61424419123,0.7796415456203257
22994.23046659340,0.7857723421870177
22994.84668899567,0.8272150800151192
22995.46291139783,0.8349247909924128
22996.07913379999,0.7704395577700041
22996.69535620226,0.7547607381360562
22997.31157860443,0.7727001152139632
22997.92780100669,0.7660460176216621
22998.54402340886,0.7636528648378806
22999.16024581112,0.7686236452811379
22999.77646821329,0.7752807037402506
23000.39269061555,0.7878546039555850
23001.00891301771,0.8302107048283841
23001.62513541998,0.8681699184860108
23002.24135782215,0.8419246663349687
23002.85758022441,0.8129724095181193
23003.47380262658,0.8028965797583675
23004.09002502885,0.8155802895124090
23004.70624743102,0.7656585302693660
23005.32246983327,0.7503695151878276
23005.93869223544,0.7856409054472523
23006.55491463771,0.7750149981272476
23007.17113703988,0.7814671131096643
23007.78735944204,0.7795188627476553
23008.40358184430,0.8118786910645958
23009.01980424647,0.8330638218346750
23009.63602664874,0.7778261480648182
23010.25224905090,0.7715859281594377
23010.86847145317,0.7698298766735011
23011.48469385533,0.7618838112846410
23012.10091625760,0.7505548911968994
23012.71713865977,0.7475460068496523
23013.33336106203,0.7518682287278374
23013.94958346420,0.7344493205420675
23014.56580586647,0.7664749571093199
23015.18202826863,0.7781620133479212
23015.79825067089,0.7637496723092848
23016.41447307306,0.7688612870261008
23017.03069547533,0.7940939227275879
23017.64691787749,0.7959918383538005
23018.26314027976,0.7726563458784880
23018.87936268192,0.7662280465639034
23019.49558508409,0.7880057368963145
23020.11180748636,0.7665519396464205
23020.72802988852,0.7937173777091610
23021.34425229079,0.8079592758061228
23021.96047469295,0.7818368352610909
23022.57669709522,0.8232979819567597
23023.19291949739,0.8454008527050844
23023.80914189966,0.8343686629651973
23024.42536430182,0.8027472490843930
23025.04158670408,0.8051765759366113
23025.65780910625,0.8312888465478123
23026.27403150852,0.8405134914659095
23026.89025391068,0.8102777632529170
23027.50647631294,0.8136516066180243
23028.12269871511,0.8083226900239074
23028.73892111738,0.8000354812850193
23029.35514351954,0.7791185020613960
23029.97136592181,0.7548030914047954
23030.58758832397,0.7808306554785177
23031.20381072624,0.7978943883802397
23031.82003312840,0.8092533033361159
23032.43625553067,0.7920312284266451
23033.05247793284,0.7940564613257547
23033.66870033501,0.8131274044590379
23034.28492273726,0.8223699433113439
23034.90114513943,0.7884506393180868
23035.51736754170,0.7846213373973574
23036.13358994387,0.8203039019435706
23036.74981234613,0.8358445907040920
23037.36603474829,0.7866524920300900
23037.98225715056,0.7387723148202904
23038.59847955273,0.7631806709481060
23039.21470195499,0.8036340930611261
23039.83092435716,0.8447705742742401
23040.44714675942,0.8448230974768105
23041.06336916159,0.7857108076506732
23041.67959156385,0.7997357900703532
23042.29581396602,0.8197336132489954
23042.91203636829,0.8264026439086940
23043.52825877046,0.8231773588175235
23044.14448117263,0.8458510331937816
23044.76070357488,0.8467759822390464
23045.37692597705,0.8745463382647231
23045.99314837932,0.8490918950190479
23046.60937078149,0.7925397251181961
23047.22559318375,0.7860998398030448
23047.84181558591,0.8065389608699496
23048.45803798818,0.7919176856210886
23049.07426039035,0.8163284876823573
23049.69048279261,0.8302269252291778
23050.30670519478,0.8202918010096450
23050.92292759704,0.7952021880484903
23051.53914999920,0.7643503420720135
23052.15537240147,0.7727162068814173
23052.77159480364,0.7966783732540644
23053.38781720590,0.7721169531854247
23054.00403960807,0.7659394264164457
23054.62026201034,0.7789400776526644
23055.23648441250,0.7985318758781034
23055.85270681467,0.7778974663349749
23056.46892921694,0.7622711699035974
23057.08515161920,0.7501533719105834
23057.70137402137,0.7806219787349723
23058.31759642353,0.7632952436203796
23058.93381882580,0.7563619234144141
23059.55004122796,0.7548561295407242
23060.16626363023,0.7502972957842934
23060.78248603239,0.7830877371223068
23061.39870843466,0.7916692302755964
23062.01493083682,0.7929014658025656
23062.63115323909,0.7867011532324715
23063.24737564125,0.8047330895815749
23063.86359804352,0.8128084032434267
23064.47982044569,0.8393028831399987
23065.09604284796,0.8222498351054662
23065.71226525012,0.8328680184250928
23066.32848765239,0.8566620590561789
23066.94471005455,0.8519576278926227
23067.56093245681,0.8135421832793360
23068.17715485898,0.7963386459707723
23068.79337726115,0.8168371131072482
23069.40959966342,0.8009721450641906
23070.02582206558,0.8051186459337765
23070.64204446784,0.8511687499873505
23071.25826687001,0.8505812110252645
23071.87448927228,0.7972186670805049
23072.49071167444,0.7900007174606103
23073.10693407671,0.8224457672483879
23073.72315647887,0.8219501438908000
23074.33937888114,0.8566991342579933
23074.95560128331,0.8718410071323310
23075.57182368557,0.8712153631017137
23076.18804608774,0.9042886315869013
23076.80426849001,0.8585222558138789
23077.42049089217,0.7998834472109125
23078.03671329443,0.7516739701183309
23078.65293569660,0.7848580780089428
23079.26915809887,0.8036209622604836
23079.88538050103,0.8030490000324932
23080.50160290330,0.7593476357605272
23081.11782530546,0.7890244038128321
23081.73404770763,0.7841176038393725
23082.35027010989,0.8180209448985152
23082.96649251206,0.7977132605713758
23083.58271491433,0.8254321232611992
23084.19893731649,0.8594538989928044
23084.81515971875,0.8526186735916393
23085.43138212092,0.8514192650662766
23086.04760452319,0.8514532506679399
23086.66382692536,0.8902911981019028
23087.28004932762,0.8732039069990279
23087.89627172978,0.8587380128911041
23088.51249413205,0.8828684337386518
23089.12871653422,0.8902596584336926
23089.74493893648,0.8593978999900639
23090.36116133865,0.8279220835163849
23090.97738374092,0.8201230316013859
23091.59360614308,0.8466857401679634
23092.20982854534,0.8396420954899322
23092.82605094751,0.8435191574796657
23093.44227334968,0.8148251397421206
23094.05849575195,0.7899227050567926
23094.67471815411,0.8387766212475781
23095.29094055637,0.8033188251123644
23095.90716295854,0.7899058409893006
23096.52338536081,0.7833363212011385
23097.13960776298,0.8024041747342704
23097.75583016524,0.8922496183977429
23098.37205256740,0.8423563092227588
23098.98827496967,0.8092908934712888
23099.60449737183,0.7944684080125811
23100.22071977410,0.8090295647918334
23100.83694217627,0.8043010604937658
23101.45316457853,0.7621949597665345
23102.06938698070,0.7514622037746342
23102.68560938296,0.7651950902466865
23103.30183178513,0.7502679445828569
23103.91805418739,0.7350091818361322
23104.53427658956,0.7386451262807326
23105.15049899182,0.8178485709567462
23105.76672139399,0.8901669704291567
23106.38294379616,0.8332519012438792
23106.99916619842,0.7890012318116981
23107.61538860058,0.8263713617071631
23108.23161100286,0.8565319096498097
23108.84783340502,0.8515056451371706
23109.46405580729,0.8645619091761106
23110.08027820945,0.8803177113471592
23110.69650061172,0.8766216484329500
23111.31272301388,0.8414110203098322
23111.92894541615,0.8315053760250753
23112.54516781831,0.8188593851395463
23113.16139022058,0.8005569800438734
23113.77761262275,0.7829207699808025
23114.39383502501,0.8104283812602879
23115.01005742718,0.8194255543672531
23115.62627982944,0.8493454996981252
23116.24250223161,0.7561962436063060
23116.85872463388,0.7398552196732849
23117.47494703604,0.7750319909280792
23118.09116943820,0.7971635692111420
23118.70739184047,0.7923579536426342
23119.32361424264,0.7773162353065309
23119.93983664491,0.8550888089125214
23120.55605904707,0.8800487874006655
23121.17228144933,0.8517808770173063
23121.78850385150,0.8419556910698203
23122.40472625377,0.8510134975797528
23123.02094865593,0.8322614269287412
23123.63717105820,0.7945128210147545
23124.25339346036,0.7970456494720379
23124.86961586263,0.7965531157146013
23125.48583826480,0.8083947806941021
23126.10206066706,0.8001792764253897
23126.71828306923,0.8190478507487693
23127.33450547150,0.8259595437536765
23127.95072787366,0.7982029621953405
23128.56695027592,0.8056821117613510
23129.18317267809,0.8206292110928237
23129.79939508026,0.8156132452473551
23130.41561748252,0.8318442021749900
23131.03183988469,0.8704464388640845
23131.64806228695,0.8985804665742250
23132.26428468912,0.8836658080443398
23132.88050709138,0.8810892102515810
23133.49672949355,0.8958357430399052
23134.11295189582,0.8817178151490100
23134.72917429798,0.8575648659670266
23135.34539670025,0.9103334342827184
23135.96161910241,0.9449775069781106
23136.57784150468,0.8741587221790874
23137.19406390685,0.8197019448474457
23137.81028630911,0.7923014397065352
23138.42650871127,0.7765528466025060
23139.04273111354,0.8012799464792535
23139.65895351571,0.7819624790005729
23140.27517591797,0.8006505691817868
23140.89139832013,0.7739897658104088
23141.50762072240,0.7617785074128210
23142.12384312457,0.7861188923373105
23142.74006552684,0.7783401802899735
23143.35628792900,0.7970545320724727
23143.97251033117,0.7974120245566341
23144.58873273343,0.7987077256200423
23145.20495513560,0.8104430568610062
23145.82117753787,0.8097897351623675
23146.43739994003,0.8520577824308574
23147.05362234230,0.8563997005100065
23147.66984474447,0.8271520006786990
23148.28606714673,0.7936065383037366
23148.90228954889,0.7746939371782025
23149.51851195116,0.7624961957812761
23150.13473435332,0.7847638452043312
23150.75095675559,0.7565693128245631
23151.36717915775,0.7405606783744748
23151.98340156002,0.7349399232994096
23152.59962396219,0.7214094056372607
23153.21584636446,0.7313731086581921
23153.83206876662,0.7577405287485460
23154.44829116878,0.7334128884246804
23155.06451357105,0.7666889119197904
23155.68073597322,0.7947167346247335
23156.29695837549,0.8027109462826164
23156.91318077765,0.8288371200944977
23157.52940317991,0.8303005606994481
23158.14562558208,0.8493364883643508
23158.76184798435,0.8630146631670591
23159.37807038651,0.8816870478808377
23159.99429278878,0.8599118034818797
23160.61051519094,0.8637162598680600
23161.22673759321,0.8626480306157837
23161.84295999537,0.8426078541684021
23162.45918239764,0.8486029657951208
23163.07540479981,0.8089434421876188
23163.69162720207,0.7773148192397951
23164.30784960424,0.7600483313281508
23164.92407200650,0.7690263231675105
23165.54029440867,0.7821228807417560
23166.15651681084,0.7458742757011755
23166.77273921310,0.7795228534811839
23167.38896161526,0.8136163336829647
23168.00518401753,0.7983775246038832
23168.62140641970,0.7677823729066349
23169.23762882196,0.7465994306033292
23169.85385122412,0.7586612295936028
23170.47007362639,0.7779396908703746
23171.08629602856,0.7846658791328703
23171.70251843082,0.7938620739829086
23172.31874083299,0.8591306495769854
23172.93496323526,0.8743247881872143
23173.55118563742,0.8334664997210476
23174.16740803969,0.8121830166794886
23174.78363044185,0.7847356526029516
23175.39985284412,0.7823818922210979
23176.01607524629,0.7825421652289413
23176.63229764855,0.7767568889458247
23177.24852005071,0.7735310889212956
23177.86474245298,0.7893125090269313
23178.48096485515,0.7995331637937705
23179.09718725732,0.7649108470327765
23179.71340965958,0.7192090953962499
23180.32963206174,0.7193308771355429
23180.94585446401,0.7206068819979873
23181.56207686618,0.7353639709201613
23182.17829926844,0.7357835128740260
23182.79452167061,0.7303223871401059
23183.41074407287,0.8034034029165035
23184.02696647504,0.8192981083610162
23184.64318887730,0.7848567906755465
23185.25941127947,0.8159971280661414
23185.87563368174,0.8547638859632872
23186.49185608390,0.8417401914592743
23187.10807848617,0.8619103885796854
23187.72430088833,0.8793806613679691
23188.34052329060,0.8657478007008118
23188.95674569277,0.8461473773416173
23189.57296809504,0.8237704333132138
23190.18919049720,0.8210600815805760
23190.80541289946,0.8167672109038272
23191.42163530163,0.8098763726999406
23192.03785770379,0.7815125559785548
23192.65408010606,0.8116048752511957
23193.27030250823,0.7967150622558599
23193.88652491049,0.7792801911359752
23194.50274731266,0.7837360382206997
23195.11896971492,0.8029183356927655
23195.73519211709,0.7959572090854391
23196.35141451935,0.8299892834842150
23196.96763692152,0.8596511184691225
23197.58385932379,0.8786244817309635
23198.20008172595,0.9291958294057957
23198.81630412822,0.8567224349924668
23199.43252653039,0.8943332962330460
23200.04874893264,0.8782453620457438
23200.66497133481,0.8733845198745332
23201.28119373708,0.8809649825788350
23201.89741613925,0.8565095100487136
23202.51363854141,0.8585297223475776
23203.12986094368,0.8935029661924118
23203.74608334584,0.8731198441282474
23204.36230574811,0.8330732193684682
23204.97852815037,0.8318218025738937
23205.59475055254,0.8052747994747514
23206.21097295470,0.7606200360894618
23206.82719535697,0.7737816040002219
23207.44341775914,0.7991943376438559
23208.05964016140,0.8119546437349793
23208.67586256357,0.7584092984479407
23209.29208496584,0.7389630976296268
23209.90830736800,0.8136548249515151
23210.52452977026,0.7915957235386658
